-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Daily Data 
Dates (month/day/year): 01/01/2019 through 12/31/2021 
Location: Latitude  -1.9852   Longitude 30.0447 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1614.43 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_UV_INDEX     CERES SYN1deg All Sky Surface UV Index (dimensionless) 
WS2M                    MERRA-2 Wind Speed at 2 Meters (m/s) 
TS                      MERRA-2 Earth Skin Temperature (C) 
T2M                     MERRA-2 Temperature at 2 Meters (C) 
T2M_MAX                 MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M_MIN                 MERRA-2 Temperature at 2 Meters Minimum (C) 
PRECTOTCORR             MERRA-2 Precipitation Corrected (mm/day) 
QV2M                    MERRA-2 Specific Humidity at 2 Meters (g/kg) 
RH2M                    MERRA-2 Relative Humidity at 2 Meters (%) 
WD10M                   MERRA-2 Wind Direction at 10 Meters (Degrees) 
WS10M                   MERRA-2 Wind Speed at 10 Meters (m/s) 
PS                      MERRA-2 Surface Pressure (kPa) 
WS50M_MAX               MERRA-2 Wind Speed at 50 Meters Maximum (m/s) 
WS50M_MIN               MERRA-2 Wind Speed at 50 Meters Minimum (m/s) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_UV_INDEX,WS2M,TS,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,QV2M,RH2M,WD10M,WS10M,PS,WS50M_MAX,WS50M_MIN
2021,4,4,2.28,0.97,18.17,18.27,22.63,14.73,6.03,13.79,88.56,158.0,1.66,83.91,4.28,0.06
2021,4,5,2.21,1.09,19.41,19.39,24.55,15.36,4.37,13.55,81.88,144.0,1.75,83.92,3.56,0.72
2021,4,6,2.2,1.32,18.83,18.76,23.41,14.89,9.18,14.1,87.62,68.31,2.23,83.89,4.27,0.83
2021,4,7,2.09,1.3,18.77,18.51,23.47,14.24,2.75,13.79,87.44,125.75,2.24,83.9,5.34,1.01
2021,4,8,2.26,0.83,18.15,18.63,21.25,14.86,11.75,13.37,83.69,146.19,1.34,83.92,3.86,0.56
2021,4,9,2.21,1.31,17.87,18.17,21.92,15.48,40.06,13.73,87.75,170.88,2.19,83.8,4.92,0.32
2021,4,10,2.55,1.17,19.52,19.17,25.15,14.46,3.17,13.18,81.31,148.38,2.11,83.74,4.79,1.09
2021,4,11,2.38,1.35,18.62,18.58,22.85,15.33,10.83,13.98,88.12,119.12,2.17,83.85,5.08,1.2
2021,4,12,2.05,1.45,18.67,18.55,22.76,14.99,3.99,13.79,87.44,121.75,2.51,83.93,5.52,1.54
2021,4,13,1.12,1.2,18.44,18.55,23.47,15.1,3.8,13.61,86.38,106.94,1.97,83.96,4.3,0.18
2021,4,14,2.64,0.88,19.09,18.87,24.3,14.56,4.02,13.67,85.12,157.69,1.53,83.92,3.83,0.03
2021,4,15,2.64,0.93,19.99,19.69,25.32,15.64,3.36,13.85,82.56,63.75,1.58,83.85,4.1,0.88
2021,4,16,2.51,0.98,19.93,19.62,25.62,14.78,0.89,13.55,81.62,127.44,1.7,83.83,4.41,0.06
2021,4,17,2.47,1.23,19.24,19.23,23.47,16.25,1.61,14.59,88.31,113.44,1.99,83.84,4.48,0.42
2021,4,18,2.38,1.94,19.71,19.36,24.0,16.19,2.85,14.53,87.62,124.19,3.28,83.88,7.3,2.72
2021,4,19,2.12,1.99,19.39,18.86,23.99,15.51,1.88,13.92,86.88,112.38,3.37,83.89,6.8,3.45
2021,4,20,1.52,1.66,17.83,17.77,20.91,15.68,17.62,13.67,90.44,114.38,2.74,83.9,6.21,0.72
2021,4,21,1.73,1.34,18.77,18.62,23.61,14.76,6.41,13.79,86.94,144.0,2.24,83.92,5.0,1.11
2021,4,22,1.98,1.23,19.22,19.11,23.69,14.81,5.81,14.16,86.62,125.31,2.06,83.92,4.78,1.16
2021,4,23,2.01,1.46,18.3,18.46,22.06,15.94,15.17,14.4,90.88,122.5,2.42,83.84,5.62,1.75
2021,4,24,2.38,1.14,18.93,18.78,24.35,13.91,2.12,13.85,86.56,162.12,2.04,83.79,3.89,1.9
2021,4,25,1.38,1.02,18.9,18.89,23.19,15.22,25.29,14.1,87.19,166.5,1.84,83.83,3.54,1.89
2021,4,26,2.29,0.67,18.41,18.83,23.37,15.31,0.97,13.37,83.06,144.19,1.17,83.86,4.18,0.22
2021,4,27,2.52,1.05,19.58,19.54,25.15,14.52,0.44,13.85,82.75,149.38,1.81,83.77,4.66,0.8
2021,4,28,2.19,1.24,18.96,18.8,23.51,14.89,2.28,14.16,87.56,105.62,2.14,83.79,4.76,1.56
2021,4,29,1.98,1.58,19.2,19.2,24.24,15.64,0.77,14.22,86.56,109.88,2.61,83.82,6.46,0.12
2021,4,30,2.25,1.35,19.48,19.38,24.67,15.81,0.66,14.22,85.69,90.88,2.24,83.81,4.59,1.3
2021,5,1,1.96,0.95,19.86,19.7,24.98,15.31,2.06,14.4,84.88,132.75,1.62,83.81,3.33,0.98
2021,5,2,2.45,1.12,19.66,19.61,23.98,15.68,3.52,14.59,86.38,142.31,1.88,83.8,4.01,0.17
2021,5,3,2.05,1.27,19.53,19.25,24.44,15.27,1.89,14.22,86.31,118.06,2.16,83.79,4.17,1.83
2021,5,4,2.32,1.2,19.19,18.92,23.98,15.16,2.69,14.16,87.44,172.0,2.02,83.76,4.71,0.34
2021,5,5,1.88,1.46,19.54,19.29,24.18,15.97,1.61,14.4,87.25,112.88,2.48,83.79,4.97,1.62
2021,5,6,1.62,1.19,19.48,19.29,24.23,15.55,5.21,14.22,86.25,141.56,2.02,83.91,3.76,0.8
2021,5,7,1.2,1.12,18.57,18.56,22.3,15.19,2.7,13.92,87.75,132.75,1.91,84.0,4.22,0.48
2021,5,8,1.57,0.79,18.76,18.84,23.29,15.89,6.73,13.92,86.44,134.0,1.34,83.97,3.2,0.03
2021,5,9,1.37,1.09,19.32,19.11,24.07,16.04,5.24,13.85,85.0,269.31,1.95,83.96,3.71,1.62
2021,5,10,1.53,1.05,17.09,17.17,20.39,14.9,3.96,13.24,90.81,209.31,1.87,84.05,4.3,1.47
2021,5,11,1.05,1.12,18.15,17.9,23.07,14.83,21.74,13.55,89.31,169.06,1.91,84.07,4.74,1.14
2021,5,12,1.74,0.73,17.98,17.9,22.01,14.78,8.02,13.55,89.12,126.06,1.34,84.06,2.89,0.73
2021,5,13,1.88,1.27,19.37,18.98,24.03,15.48,3.33,14.28,88.31,94.0,2.23,83.97,4.51,2.45
2021,5,14,1.74,1.29,19.51,19.13,23.9,16.15,6.42,14.53,88.69,99.38,2.23,83.94,4.98,2.83
2021,5,15,1.92,1.5,19.55,19.16,24.08,15.89,5.06,14.47,88.38,121.0,2.6,83.94,5.58,2.8
2021,5,16,2.28,1.12,20.23,19.9,24.92,15.9,0.81,14.59,85.06,126.31,1.9,83.93,4.24,1.21
2021,5,17,2.05,1.35,20.35,19.88,24.93,16.15,0.62,14.83,86.62,109.25,2.39,83.91,4.75,3.2
2021,5,18,2.01,1.5,20.21,19.72,24.65,16.13,1.73,14.77,87.38,125.94,2.57,83.98,5.18,3.05
2021,5,19,2.12,1.38,19.87,19.44,24.2,15.87,0.8,14.47,87.06,137.25,2.38,84.01,5.12,2.04
2021,5,20,2.09,1.26,19.93,19.43,24.48,15.65,0.79,14.53,87.44,129.19,2.2,84.03,4.38,1.91
2021,5,21,2.35,1.26,19.98,19.65,24.99,16.07,1.44,14.53,86.5,79.06,2.2,84.02,4.74,1.13
2021,5,22,2.09,1.12,20.27,19.86,25.12,15.93,0.48,14.4,84.5,99.56,1.95,84.01,4.55,1.05
2021,5,23,2.1,1.52,19.62,18.97,24.23,15.27,0.34,13.61,84.94,145.19,2.6,84.05,5.57,3.2
2021,5,24,1.9,1.41,18.49,17.87,23.12,13.7,0.44,12.63,84.44,161.06,2.45,84.15,5.59,2.41
2021,5,25,2.29,1.14,18.45,17.88,23.39,13.19,0.11,12.51,83.19,154.81,2.02,84.11,4.11,1.6
2021,5,26,2.3,1.24,18.5,18.06,23.83,12.54,0.02,12.57,82.81,151.38,2.12,84.06,4.27,1.8
2021,5,27,2.21,1.48,19.19,18.69,23.93,14.15,0.21,13.43,84.69,138.88,2.55,84.05,5.21,2.18
2021,5,28,2.23,1.07,19.08,18.83,23.89,14.55,0.01,13.24,83.12,167.88,1.84,84.04,3.7,1.9
2021,5,29,2.25,1.08,19.9,19.41,24.87,14.73,0.08,13.73,83.06,145.94,1.89,84.0,4.25,1.8
2021,5,30,2.2,1.26,19.31,18.86,23.86,14.94,0.07,13.49,84.38,137.25,2.23,83.98,5.16,2.2
2021,5,31,2.16,1.43,19.23,18.8,23.88,14.73,0.72,13.61,85.31,117.44,2.4,83.89,4.8,1.81
2021,6,1,2.45,1.51,19.24,18.78,23.73,15.68,1.36,13.85,86.62,129.44,2.58,83.84,5.59,2.88
2021,6,2,2.07,1.33,19.31,18.76,24.1,14.72,0.18,13.24,83.69,161.81,2.3,83.99,5.24,2.67
2021,6,3,1.79,1.45,19.26,18.79,23.76,14.5,0.71,13.55,84.81,156.19,2.56,84.06,5.2,2.98
2021,6,4,1.92,1.12,18.23,18.27,22.32,14.0,0.39,13.12,84.44,164.06,1.97,84.07,4.16,1.85
2021,6,5,1.93,1.51,19.12,18.74,23.94,14.16,0.1,13.12,82.94,145.31,2.59,84.01,5.69,2.49
2021,6,6,1.68,1.63,18.69,18.08,23.18,13.44,0.33,12.94,84.81,136.81,2.77,84.04,5.92,2.76
2021,6,7,1.66,1.58,18.3,17.82,22.94,13.64,0.12,12.57,83.88,125.06,2.65,84.07,5.77,2.16
2021,6,8,2.25,1.59,17.97,17.69,23.23,13.37,0.07,12.27,82.81,144.12,2.6,84.12,5.88,1.66
2021,6,9,2.19,1.59,17.62,17.8,23.46,12.87,0.03,12.02,80.38,137.12,2.55,84.07,6.17,1.46
2021,6,10,2.1,1.4,17.84,17.83,23.76,12.51,0.34,12.08,81.0,141.94,2.35,84.02,4.93,1.2
2021,6,11,2.42,1.41,17.93,17.96,24.43,11.79,0.17,11.96,79.44,145.06,2.39,83.95,4.87,2.5
2021,6,12,2.3,1.27,18.19,17.87,23.99,12.0,0.06,12.02,80.56,161.0,2.19,84.03,4.5,1.94
2021,6,13,2.18,1.44,18.29,17.93,23.89,13.25,0.03,11.96,79.88,160.5,2.48,84.09,5.51,2.84
2021,6,14,2.05,1.21,18.45,18.37,24.63,12.73,0.73,12.33,79.94,171.19,2.08,84.06,4.01,1.68
2021,6,15,1.84,0.88,19.04,18.98,25.08,13.08,0.56,12.39,77.81,192.31,1.53,83.98,2.88,1.25
2021,6,16,1.53,1.26,18.64,18.36,23.56,14.6,4.9,13.31,85.81,153.44,2.16,84.0,4.12,1.69
2021,6,17,1.41,0.9,17.4,17.77,20.42,15.19,3.13,12.7,84.19,155.69,1.45,84.11,3.38,0.95
2021,6,18,0.62,1.27,16.85,16.63,19.87,14.06,5.55,12.45,89.25,159.69,2.21,84.25,4.51,2.43
2021,6,19,1.34,1.51,17.62,17.37,22.53,13.72,1.33,12.33,85.0,150.75,2.54,84.27,5.92,1.84
2021,6,20,1.66,1.36,18.36,17.83,23.3,13.37,0.1,12.57,84.0,143.75,2.33,84.16,5.18,2.32
2021,6,21,1.75,1.6,17.07,16.65,21.73,12.95,0.02,11.47,82.75,149.94,2.74,84.14,5.36,3.09
2021,6,22,1.62,1.7,16.8,16.56,22.46,11.06,0.03,11.29,81.88,145.56,2.85,84.09,6.41,1.88
2021,6,23,1.79,1.59,17.72,17.51,23.08,12.51,0.01,11.96,81.62,149.94,2.59,84.07,6.23,1.68
2021,6,24,2.05,1.42,18.22,17.94,24.01,12.37,0.0,11.96,79.94,148.5,2.38,84.09,5.28,2.23
2021,6,25,2.19,1.23,18.28,17.93,23.98,12.04,0.06,11.9,79.44,164.69,2.16,84.05,4.22,2.08
2021,6,26,2.12,1.05,18.27,17.93,24.48,12.06,0.14,11.6,78.12,173.31,1.95,83.95,4.02,1.6
2021,6,27,2.17,1.28,17.59,17.48,24.74,11.24,0.01,10.68,74.62,168.06,2.34,83.88,4.6,2.02
2021,6,28,1.87,1.38,17.23,16.9,23.2,10.35,0.25,10.56,74.94,155.69,2.41,84.01,5.21,1.71
2021,6,29,1.27,1.52,17.15,16.67,22.28,12.28,0.25,11.11,80.69,154.56,2.7,84.11,5.45,3.16
2021,6,30,1.56,1.65,17.64,17.36,23.16,12.44,0.09,11.47,79.5,162.94,2.84,84.18,6.28,3.08
2021,7,1,1.91,1.23,18.55,18.11,24.09,13.07,0.16,12.15,80.38,173.44,2.2,84.15,4.71,2.15
2021,7,2,1.86,1.3,18.87,18.4,24.11,12.73,0.07,12.21,79.38,151.12,2.23,84.09,4.71,1.9
2021,7,3,1.95,1.19,18.84,18.34,24.37,12.27,0.02,11.9,77.88,158.19,2.07,84.06,4.14,1.98
2021,7,4,2.1,1.38,18.63,17.99,24.36,12.62,0.0,11.05,74.5,163.75,2.47,84.1,5.16,2.41
2021,7,5,2.07,1.3,17.94,17.48,24.35,11.57,0.01,10.74,75.12,179.75,2.35,84.09,4.34,2.34
2021,7,6,1.91,1.39,17.62,17.12,24.03,11.19,0.01,10.44,74.31,181.94,2.52,84.04,5.3,2.69
2021,7,7,1.89,1.27,17.49,17.01,23.43,10.72,0.01,10.62,75.69,170.5,2.25,84.04,4.23,2.33
2021,7,8,1.52,1.29,17.43,17.12,21.51,12.98,0.51,11.05,77.44,163.31,2.2,84.19,5.0,2.34
2021,7,9,1.29,1.41,17.81,17.19,22.56,12.34,1.12,11.9,83.19,157.56,2.41,84.15,5.01,3.1
2021,7,10,1.68,1.13,17.08,16.8,20.95,13.48,0.77,11.78,83.62,170.5,1.99,84.11,4.61,2.11
2021,7,11,1.73,1.45,17.69,17.12,22.66,12.66,0.41,11.23,79.12,163.69,2.54,84.12,5.48,2.44
2021,7,12,1.76,1.3,18.05,17.62,23.14,11.79,0.14,10.99,75.25,156.12,2.21,84.14,4.67,2.13
2021,7,13,1.48,0.77,18.82,18.47,23.83,14.28,1.24,11.9,76.69,144.62,1.31,84.1,3.09,0.7
2021,7,14,1.34,1.1,17.8,17.51,21.68,15.16,6.59,12.76,86.44,170.44,1.83,84.09,3.88,0.77
2021,7,15,1.09,1.86,18.31,17.73,22.89,13.98,1.58,12.39,83.44,168.38,3.06,84.06,7.05,2.81
2021,7,16,1.43,1.94,17.88,17.27,23.1,12.98,0.46,11.72,81.56,152.75,3.25,84.09,6.72,3.57
2021,7,17,2.21,1.54,17.33,16.78,22.97,11.9,0.15,11.05,79.5,172.5,2.66,84.09,6.2,2.41
2021,7,18,1.8,1.75,17.54,16.91,23.02,11.8,0.19,10.74,77.06,164.06,2.95,84.1,5.72,3.66
2021,7,19,2.02,1.4,17.72,17.32,24.26,10.58,0.01,10.44,73.62,163.12,2.37,84.11,4.97,2.31
2021,7,20,1.97,1.41,17.93,17.7,24.66,11.55,0.0,10.38,71.75,177.06,2.48,84.18,4.44,2.22
2021,7,21,2.15,1.57,18.22,17.91,24.95,12.23,0.0,10.5,71.44,176.12,2.7,84.33,5.62,2.76
2021,7,22,2.4,1.67,17.62,17.15,24.9,10.01,0.0,10.13,73.12,169.94,2.9,84.28,6.03,2.56
2021,7,23,2.21,1.2,18.33,18.21,25.49,12.19,0.0,9.77,66.38,179.56,2.08,84.16,5.23,1.91
2021,7,24,1.93,1.95,17.38,16.72,23.14,10.86,0.0,10.8,78.5,170.12,3.3,84.19,7.17,3.46
2021,7,25,2.3,1.7,17.58,16.65,23.2,10.18,0.01,10.44,76.25,170.88,2.8,84.14,6.36,2.38
2021,7,26,2.16,1.82,17.1,16.19,22.65,11.58,0.0,10.01,75.25,161.75,3.02,84.13,6.71,3.22
2021,7,27,2.09,1.43,17.26,16.5,23.28,9.6,0.0,9.77,72.19,162.31,2.46,84.07,5.98,2.37
2021,7,28,1.77,1.33,17.91,17.65,23.71,11.37,0.0,10.31,70.88,171.94,2.21,84.04,4.9,2.19
2021,7,29,1.7,1.66,18.64,18.15,24.55,12.89,0.0,10.62,71.56,177.62,2.87,84.1,5.64,3.51
2021,7,30,2.23,1.91,18.68,17.97,24.86,12.13,0.05,10.93,73.81,164.0,3.24,84.16,6.86,3.53
2021,7,31,2.61,2.03,17.56,16.75,23.63,11.77,0.01,10.07,73.94,157.44,3.36,84.24,7.45,3.69
2021,8,1,2.38,1.69,17.71,16.8,23.25,11.74,0.47,10.62,77.06,151.19,2.8,84.22,6.41,2.88
2021,8,2,2.43,1.4,18.87,18.01,24.18,12.56,0.3,11.11,74.56,157.0,2.32,84.21,5.09,2.4
2021,8,3,1.98,1.38,19.47,19.05,24.55,14.15,0.14,11.47,71.94,165.0,2.19,84.22,4.9,2.0
2021,8,4,1.98,1.36,19.73,19.18,25.08,14.54,0.45,11.96,74.56,146.5,2.21,84.26,4.88,1.04
2021,8,5,2.05,1.34,19.73,19.23,25.4,13.01,0.84,12.08,75.38,143.38,2.16,84.24,4.2,0.75
2021,8,6,1.82,1.55,19.47,18.93,24.98,14.37,0.75,12.21,76.75,159.62,2.52,84.15,5.55,2.26
2021,8,7,2.14,1.39,19.94,19.27,25.06,13.6,0.43,11.84,73.94,178.69,2.33,84.1,5.45,2.67
2021,8,8,1.94,1.11,20.29,19.63,24.71,15.17,1.41,12.63,76.19,169.81,1.83,84.12,3.39,1.85
2021,8,9,1.36,1.1,20.3,19.71,25.38,15.62,9.93,12.57,75.88,135.56,1.74,84.1,3.68,1.45
2021,8,10,1.3,1.19,18.76,18.62,22.48,15.94,29.42,13.24,83.88,205.75,1.88,84.06,3.57,1.51
2021,8,11,0.91,1.41,18.9,18.58,23.58,15.49,8.26,12.39,79.69,192.12,2.37,84.03,4.6,1.95
2021,8,12,1.56,1.21,18.96,18.77,23.69,13.58,1.55,12.08,75.81,166.19,1.96,84.04,3.51,0.8
2021,8,13,2.09,0.99,20.2,19.77,25.35,14.36,2.5,12.94,77.25,161.94,1.63,84.07,3.8,0.68
2021,8,14,1.52,1.94,19.85,19.09,24.54,14.88,0.76,12.76,79.44,157.62,3.09,84.04,6.8,3.34
2021,8,15,1.65,1.91,19.09,18.26,24.19,14.16,0.11,11.47,75.62,146.75,3.08,84.06,6.27,3.63
2021,8,16,2.41,1.68,18.64,18.0,24.58,11.48,0.04,10.93,73.19,153.69,2.7,84.1,6.26,2.67
2021,8,17,1.92,1.73,19.4,18.9,24.73,13.94,0.17,11.78,74.25,146.0,2.74,84.11,6.05,1.17
2021,8,18,2.38,1.43,20.05,19.54,25.73,14.73,0.22,12.21,74.0,160.75,2.28,84.0,4.89,1.45
2021,8,19,2.39,1.57,19.94,19.65,25.33,14.82,1.61,12.51,75.19,167.0,2.49,83.86,5.77,1.97
2021,8,20,1.41,1.41,19.19,19.02,23.93,14.55,2.27,12.45,77.5,169.12,2.27,83.87,4.77,1.88
2021,8,21,1.77,1.52,20.0,19.56,25.11,15.08,3.38,12.33,74.81,102.75,2.4,83.91,5.18,1.62
2021,8,22,2.03,1.68,19.77,19.71,25.54,14.62,0.75,12.15,72.94,122.81,2.61,83.91,5.95,0.74
2021,8,23,2.5,1.84,20.13,19.91,26.33,13.23,0.24,11.72,70.06,149.69,2.89,83.88,6.23,0.88
2021,8,24,2.62,1.84,19.53,19.52,26.59,12.66,0.0,10.38,64.31,116.12,2.85,83.92,6.01,0.56
2021,8,25,2.72,1.81,19.24,19.64,26.76,12.05,0.0,9.89,60.75,157.94,2.76,83.88,6.09,0.34
2021,8,26,2.78,1.65,19.49,19.94,26.95,13.61,0.0,9.95,59.44,150.88,2.48,83.9,5.21,1.37
2021,8,27,2.92,1.53,19.84,19.95,27.51,13.35,0.0,9.58,58.19,162.69,2.45,83.96,4.15,2.14
2021,8,28,2.7,1.41,20.01,20.48,28.14,13.35,0.0,9.09,53.81,171.38,2.23,83.91,3.91,2.16
2021,8,29,2.34,1.56,21.55,21.23,29.2,13.68,0.24,10.86,61.69,192.75,2.67,83.76,5.09,2.31
2021,8,30,1.47,1.55,21.01,20.8,25.69,16.9,2.15,12.82,71.75,185.94,2.45,83.78,5.12,1.45
2021,8,31,1.54,1.31,21.05,21.0,26.26,16.69,1.25,12.15,67.06,166.81,2.01,83.8,4.65,1.56
2021,9,1,1.93,1.55,20.53,19.85,26.08,15.38,3.06,12.21,72.75,169.5,2.45,83.85,4.8,2.27
2021,9,2,1.4,1.74,20.04,19.5,25.03,16.05,5.12,12.88,77.75,159.69,2.73,83.85,5.95,0.67
2021,9,3,1.85,1.66,20.44,19.99,25.48,15.04,5.48,12.21,72.19,156.5,2.57,83.83,5.69,1.44
2021,9,4,1.87,1.58,20.26,19.65,25.76,13.12,0.66,11.54,69.75,150.12,2.49,83.9,5.23,0.7
2021,9,5,2.37,1.63,20.9,20.58,26.29,14.84,2.13,11.96,68.44,163.88,2.53,83.95,6.17,0.97
2021,9,6,1.91,1.63,20.14,19.81,26.08,14.38,3.45,11.84,71.25,129.0,2.54,83.96,5.99,1.52
2021,9,7,1.73,1.32,20.4,20.08,25.32,15.95,11.0,12.82,74.88,158.0,2.08,83.97,4.45,0.33
2021,9,8,1.48,1.37,20.48,20.08,25.51,15.01,1.16,12.88,75.5,164.44,2.1,83.97,4.36,0.45
2021,9,9,1.67,1.59,20.86,20.11,26.15,15.68,1.09,12.94,76.19,148.56,2.48,84.0,6.31,1.38
2021,9,10,1.59,2.07,21.09,20.1,25.84,16.42,0.25,12.51,74.06,143.25,3.23,84.06,7.8,1.7
2021,9,11,2.02,2.16,20.28,19.44,25.77,14.21,0.21,11.29,69.31,130.31,3.37,84.05,7.45,1.87
2021,9,12,2.38,1.7,20.9,20.02,26.02,14.54,0.14,11.6,68.62,132.56,2.63,84.01,5.57,1.7
2021,9,13,2.11,1.64,20.64,20.25,26.38,14.08,1.46,11.6,67.69,149.06,2.52,83.96,5.45,0.91
2021,9,14,2.52,1.73,21.36,20.96,27.89,14.33,0.14,11.35,64.44,166.06,2.72,83.95,6.21,1.95
2021,9,15,2.31,1.51,22.35,21.88,28.75,16.13,1.73,11.47,61.56,134.0,2.41,83.92,4.69,2.45
2021,9,16,1.88,1.13,21.57,21.01,26.51,17.39,61.46,13.85,76.19,151.94,1.78,83.89,4.29,0.2
2021,9,17,2.04,1.16,19.39,19.08,22.94,16.58,17.3,13.98,85.25,275.75,1.84,83.86,5.18,0.17
2021,9,18,1.29,1.59,17.48,17.28,20.65,15.07,26.51,12.88,87.69,293.56,2.62,83.92,5.76,3.07
2021,9,19,2.2,1.88,18.78,18.43,23.79,13.94,0.42,12.39,79.81,168.88,2.95,84.01,7.05,0.86
2021,9,20,2.43,1.48,19.77,19.79,25.81,12.95,0.05,11.41,69.25,172.0,2.35,83.94,5.44,0.6
2021,9,21,2.61,1.46,20.33,20.67,26.47,14.48,0.01,11.72,66.19,169.06,2.24,83.94,5.44,0.39
2021,9,22,1.35,1.81,19.74,19.67,25.09,15.69,0.71,12.39,74.31,149.56,2.84,83.93,6.28,1.37
2021,9,23,2.26,1.7,19.26,19.34,24.45,14.99,2.91,12.57,76.25,166.88,2.63,83.9,6.09,0.07
2021,9,24,1.87,1.53,20.15,19.94,25.23,15.56,1.95,12.57,74.19,161.75,2.4,83.94,6.29,0.92
2021,9,25,1.61,1.63,19.14,18.5,23.69,14.87,1.16,12.27,78.94,121.81,2.68,84.0,5.68,2.63
2021,9,26,2.38,1.37,19.05,18.94,23.28,14.92,1.13,12.21,75.88,178.44,2.16,83.99,4.6,0.57
2021,9,27,2.42,1.28,20.96,20.42,26.31,15.9,1.13,12.7,72.75,150.19,2.07,83.9,3.83,0.91
2021,9,28,2.55,1.23,20.2,20.33,25.58,15.44,1.37,12.76,73.31,155.94,1.89,83.86,4.3,0.14
2021,9,29,2.64,1.58,21.14,20.7,27.4,15.15,0.42,12.94,73.5,154.25,2.67,83.84,5.25,2.59
2021,9,30,1.7,1.6,21.15,20.87,26.88,16.42,0.78,13.18,73.69,162.5,2.59,83.83,5.52,0.49
2021,10,1,2.54,1.35,21.25,20.72,27.26,15.64,1.87,12.88,72.88,142.19,2.25,83.79,4.44,1.42
2021,10,2,2.19,1.09,21.16,20.77,26.0,16.35,2.22,13.18,73.69,163.44,1.77,83.76,3.72,1.29
2021,10,3,1.84,1.02,20.23,19.75,25.05,16.75,4.18,13.79,81.38,160.12,1.65,83.85,3.41,1.03
2021,10,4,2.48,1.28,20.34,20.01,24.86,15.19,0.45,12.94,76.25,178.19,2.12,83.89,5.33,0.89
2021,10,5,2.25,1.27,21.26,20.71,26.26,15.75,0.71,13.31,74.75,179.56,2.13,83.85,3.81,1.72
2021,10,6,2.25,1.58,21.09,20.78,26.06,16.98,0.79,13.24,73.94,157.75,2.52,83.83,6.62,0.42
2021,10,7,2.68,1.48,21.13,21.3,27.51,15.65,0.1,11.66,64.31,177.69,2.29,83.86,5.53,0.35
2021,10,8,2.54,1.29,20.97,21.15,27.52,15.09,0.06,11.35,62.25,158.69,2.05,83.8,4.13,0.74
2021,10,9,2.27,1.28,21.99,21.35,27.33,16.76,1.9,13.24,71.88,172.25,2.2,83.82,4.06,0.77
2021,10,10,2.45,1.23,21.65,21.21,26.74,17.63,1.72,13.92,76.25,147.31,2.11,83.86,4.32,0.38
2021,10,11,1.23,1.41,20.69,20.43,25.16,16.8,3.48,13.55,77.12,143.12,2.13,83.87,5.33,0.43
2021,10,12,1.52,1.59,21.29,20.99,26.48,16.44,0.21,12.45,69.94,140.44,2.41,83.91,5.8,1.0
2021,10,13,2.38,1.66,20.73,20.04,25.98,15.26,0.18,12.21,72.06,124.56,2.77,83.86,5.84,2.48
2021,10,14,2.3,1.32,21.37,20.42,26.62,14.51,0.48,12.88,75.0,122.25,2.27,83.85,4.76,1.02
2021,10,15,2.51,1.46,21.58,20.55,27.2,14.87,0.94,13.43,77.19,111.19,2.41,83.82,4.84,2.22
2021,10,16,2.08,1.16,21.65,20.87,26.82,16.87,1.66,13.55,75.81,166.25,2.03,83.75,3.77,0.28
2021,10,17,2.38,1.17,21.76,21.0,27.11,15.48,2.81,13.37,74.44,150.62,2.0,83.74,3.88,0.98
2021,10,18,2.42,1.2,22.01,21.3,27.05,17.32,4.79,13.92,75.81,138.0,1.95,83.76,4.6,0.73
2021,10,19,2.06,1.48,21.47,20.6,26.79,16.0,5.05,13.73,78.38,129.88,2.36,83.83,5.69,1.24
2021,10,20,1.81,1.06,18.94,18.59,22.99,15.12,3.6,13.12,82.62,125.25,1.86,83.9,4.48,1.02
2021,10,21,1.55,1.77,19.34,18.9,24.9,14.78,4.97,13.24,82.62,152.44,2.94,83.89,7.17,0.77
2021,10,22,2.02,1.65,20.04,19.74,25.15,15.86,3.1,13.43,79.5,156.5,2.67,83.94,5.77,1.27
2021,10,23,2.87,1.3,19.78,19.49,25.19,16.12,6.56,13.79,82.94,129.81,2.24,83.97,4.9,1.44
2021,10,24,2.59,1.52,21.37,21.08,28.2,14.84,0.25,12.57,71.56,151.62,2.67,83.95,4.53,2.84
2021,10,25,2.35,1.56,21.87,21.64,27.98,17.0,0.4,13.0,70.0,67.44,2.63,83.92,4.98,1.88
2021,10,26,2.26,1.49,20.98,21.08,26.78,16.16,1.4,12.63,69.88,98.06,2.45,83.95,5.14,1.37
2021,10,27,2.27,1.73,19.5,19.76,25.19,16.32,5.41,12.94,76.0,121.12,2.84,83.95,7.15,0.87
2021,10,28,1.94,1.66,19.4,19.54,23.83,15.3,2.7,12.94,77.25,127.12,2.73,83.89,6.4,0.81
2021,10,29,2.45,1.28,20.48,20.33,25.69,16.16,2.16,12.88,73.5,175.19,2.17,83.8,4.8,1.02
